id,名称,地址,电话,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,Center_X,Center_Y,类型代码,类型名称,省份,城市,区域,营业时间,评分
B001788DJW,永辉超市(巴南区都和广场店),李家沱林荫村18号都和广场负一楼永辉超市内自助收银机旁,4000601933,106.541841,29.465428,,,441999.9498555131,3259701.7754022432,060400,购物服务;超级市场;超市,重庆市,重庆市,巴南区,,4.5
B0L1NLWJEI,京东家电,融汇大道217号,17723658985;18680712636,106.514613,29.46908,,,439362.006626067,3260120.2939443905,060300,购物服务;家电电子卖场;家电电子卖场,重庆市,重庆市,巴南区,,3.9
B0JAFMGGHO,冯氏开锁换锁疏通管道(都市桃源店),杨家坪街道西郊路19号附2号,13628217791;15823115021,106.514864,29.506468,,,439408.59410383523,3264262.8636992495,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0
B0J1OACWIV,美宜佳(重庆中迪广场店),中迪广场2号门(杨家坪地铁站7号口步行80米),19112927798,106.515422,29.506912,,,439462.9420339783,3264311.7698184047,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0
B00170KWS1,京东MALL(重庆杨家坪店),西郊路3号(杨家坪地铁站2号口旁),023-67865533,106.514691,29.507787,,,439392.6118527311,3264409.103328838,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.8
B0HAKOLIGK,中国联通智慧生活馆(巴南驰达营业厅),马王坪正街2-3号,[],106.542801,29.465794,,,442093.24241329305,3259741.8513662172,070604|060305,生活服务;电讯营业厅;中国联通营业厅|购物服务;家电电子卖场;手机销售,重庆市,重庆市,巴南区,,4.5
B0FFK9LLZ5,义乌超市(杨家坪店),杨家坪西郊路19号(杨家坪地铁站2号口步行100米),[],106.513746,29.506591,,,439300.3060688756,3264277.0753687653,060400,购物服务;超级市场;超市,重庆市,重庆市,九龙坡区,,4.1
B0L6PS9VID,零食很忙(重庆九龙坡杨家坪西郊路店),西郊路19号(杨家坪地铁站2号口步行120米),4009998082,106.514516,29.506923,,,439375.1355274229,3264313.460499468,061200,购物服务;专卖店;专营店,重庆市,重庆市,九龙坡区,,4.3
B0H6RH8EEW,开锁刻章配钥匙,马王坪正街2号(明鑫苑电信旁),[],106.542899,29.465824,,,442102.76180837426,3259745.1267152894,060200|070000,购物服务;便民商店/便利店;便民商店/便利店|生活服务;生活服务场所;生活服务场所,重庆市,重庆市,巴南区,,4.4
B0FFJJ74ZR,正升·百老汇广场,复兴路与高进支路交叉口北80米,13650525658,106.514691,29.507787,,,439392.6118527311,3264409.103328838,060101|061000,购物服务;商场;购物中心|购物服务;特色商业街;特色商业街,重庆市,重庆市,九龙坡区,,4.4
B0IDRCRQ1R,蜜果便利店,杨渡村5号附8号,18883908435,106.504716,29.494507,,,438417.768779923,3262942.8746880144,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,4.0
B0J3ZUXSRA,条马批发部(星河港都店),直港大道a1号,[],106.519889,29.509604,,,439897.4912223279,3264607.735685917,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.7
B0FFF5V33T,中国电信(明鑫园店),明鑫园南门旁,17383008151,106.542833,29.465769,,,442096.33101997065,3259739.0653999695,060305,购物服务;家电电子卖场;手机销售,重庆市,重庆市,巴南区,,4.0
B0FFHX40Y2,重百(李家沱商场),李家沱林荫村18号,023-62858744;023-62858962,106.541859,29.46452,,,442001.1785214573,3259601.1579709565,060101,购物服务;商场;购物中心,重庆市,重庆市,巴南区,,4.6
B0KKVBYS0F,百年商场(李家沱正街店),李家沱正街160号附4号(一城百年广场),[],106.542642,29.465122,,,442077.44344202435,3259667.471297586,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,3.9
B0HK9534E0,都和商场(李家沱店),李家沱326车站旁,023-62850666,106.541275,29.464822,,,441944.72354608413,3259634.911202599,060102,购物服务;商场;普通商场,重庆市,重庆市,巴南区,,3.8
B00170373E,光彩商场,李家沱正街160号,[],106.542693,29.465067,,,442082.35732454195,3259661.351811367,060102,购物服务;商场;普通商场,重庆市,重庆市,巴南区,,3.8
B0LRSM3X4T,大洋百货(重庆店),杨家坪西郊路3号(杨家坪地铁站2号口步行90米),[],106.514117,29.50727,,,439336.6697689735,3264352.117250226,060102|060101,购物服务;商场;普通商场|购物服务;商场;购物中心,重庆市,重庆市,九龙坡区,,4.4
B0J17CI215,巴南衣聚汇服装批发城(百年商场店),李家沱正街160号,[],106.542573,29.465461,,,442070.94563466473,3259705.0675847107,061100,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,重庆市,重庆市,巴南区,,4.1
B0KAFCHRRA,机械革命官方体验店(重庆杨家坪京东MALL),杨家坪街道京东MALL二层机械革命门店,18323137144,106.514967,29.507727,,,439419.32689783786,3264402.3113568346,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.2
B0FFHO1VHJ,中国移动(正升·百老汇广场店),西郊路3号京东MALL重庆杨家坪店F1层,[],106.515339,29.507922,,,439455.4983353476,3264423.7243100097,060305|070603,购物服务;家电电子卖场;手机销售|生活服务;电讯营业厅;中国移动营业厅,重庆市,重庆市,九龙坡区,,4.3
B0K3H93SE7,名酒收购中心,杨家坪街道桃花溪A座3号(附3号),18723189800,106.510915,29.504479,,,439024.6480069478,3264044.5394451106,061210,购物服务;专卖店;烟酒专卖店,重庆市,重庆市,九龙坡区,,3.8
B0JAXAWJUR,LAWSON罗森(杨家坪西郊路店),西郊路3号京东MALL重庆杨家坪店F1层,023-67612970;15223057575,106.514315,29.5072,,,439355.81891611085,3264344.2577778758,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,4.1
B00178VTM8,苏宁易购李家沱店,得胜村小区,023-88158263,106.542019,29.465003,,,442016.9675252354,3259654.5958074634,060304|060306,购物服务;家电电子卖场;苏宁|购物服务;家电电子卖场;数码电子,重庆市,重庆市,巴南区,,4.3
B0KAVHEMCK,重庆京东MALL授权体验店,西郊路3号重庆京东MALL一层,023-67865533,106.514969,29.507764,,,439419.54277366307,3264406.410036224,060300,购物服务;家电电子卖场;家电电子卖场,重庆市,重庆市,九龙坡区,,4.2
B0KDJ1KDB6,德国威能地暖(杨家坪京东mall店),西郊路19路5楼,17702342589;18996723603,106.51442,29.507383,,,439366.1049494322,3264364.4800390964,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.3
B0KD6SCJ1G,源氏木语(九龙坡京东MALL店),西郊路3号京东MALL四层,19936615549,106.514171,29.507338,,,439341.9441799115,3264359.6237121583,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0
B0J3UNXHUA,舒心超市,李家沱林荫村3号商9号,15823415158,106.540864,29.464743,,,441904.82642425015,3259626.3627501247,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,巴南区,,4.2
B0FFIUPBVP,格意(李家沱百年广场店),李家沱正街16号一城百年广场,023-68037658,106.542875,29.465375,,,442100.17964082625,3259695.3884234075,050800|060000,餐饮服务;糕饼店;糕饼店|购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,4.0
B0KDYMVCI2,石头小家电(京东mall九龙坡店),杨家坪京东MALL1楼(服务台对面),13883875371,106.514967,29.507727,,,439419.32689783786,3264402.3113568346,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.7
B0K3URIMPV,摩恩(杨家坪京东MALL店),杨家坪西郊路3号京东MALL5层,15802369307,106.51494,29.507872,,,439416.796309508,3264418.391893432,060604|061100,购物服务;家居建材市场;厨卫市场|购物服务;服装鞋帽皮具店;服装鞋帽皮具店,重庆市,重庆市,九龙坡区,,4.0
B0L1PR7QQ2,恒洁卫浴(京东MALL杨家坪店),西郊路3号京东MALL重庆杨家坪店F4层,[],106.51464,29.507649,,,439387.586568299,3264393.839051286,060604,购物服务;家居建材市场;厨卫市场,重庆市,重庆市,九龙坡区,,3.7
B00178VKGB,千叶眼镜(南庭花园店),南庭花园,023-62869990,106.543676,29.465577,,,442177.9617488837,3259717.372562545,061204,购物服务;专卖店;眼镜店,重庆市,重庆市,巴南区,,4.2
B0FFGKB5J2,上游三村,杨渡路与武装部支路交叉口东80米,[],106.505342,29.497632,,,438480.33918537875,3263288.8035189896,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,[]
B0L275JNPS,苏宁易购(Suning Elec重庆李家沱马王坪正街店),林荫村18号都和广场,[],106.541989,29.464906,,,442014.0034356659,3259643.862921681,060300,购物服务;家电电子卖场;家电电子卖场,重庆市,重庆市,巴南区,,3.7
B0H0D7BANM,小米之家(巴南李家沱重百专区店),重庆市李家沱街道李家沱重百商场1F小米店,15213515930,106.541833,29.464806,,,441998.8202025005,3259632.860367843,060305,购物服务;家电电子卖场;手机销售,重庆市,重庆市,巴南区,,3.8
B0KAVUF1ZL,JMGO坚果投影(杨家坪京东MALL),西郊路3号京东MALL重庆杨家坪店F2层,13618226235,106.514966,29.507784,,,439419.2639123155,3264408.627664076,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.7
B0KBN1GH32,LAWSON罗森(杨家坪中学店),西郊大厦东南门西南50米(杨家坪地铁站1号口步行220米),[],106.512502,29.506091,,,439179.433466222,3264222.3235155684,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,九龙坡区,,3.9
B0LGCRTS99,COLMO(重庆杨家坪乐尚装饰店),杨家坪街道杨家坪正街7号原国美电器1楼,13980076460,106.517715,29.509329,,,439686.6212793861,3264578.390126636,060600,购物服务;家居建材市场;家居建材市场,重庆市,重庆市,九龙坡区,,3.6
B0K3J1495M,箭牌卫浴(京东MALL店),西郊路3号京东MALL四楼,13370710126;13883445152,106.515039,29.507859,,,439426.3839465401,3264416.899892308,060604,购物服务;家居建材市场;厨卫市场,重庆市,重庆市,九龙坡区,,3.4
B0KUHUH6MR,R&T瑞尔特(杨家坪京东MALL),杨家坪街道杨家坪京东MALL四楼瑞尔特,18580104395,106.514825,29.508125,,,439405.800835661,3264446.485023864,060604,购物服务;家居建材市场;厨卫市场,重庆市,重庆市,九龙坡区,,3.9
B0FFH4843Q,东南亚菜市场,李家沱街道李渡路重庆明星大药房对面,023-61256194,106.545413,29.466038,,,442346.6472182896,3259767.5913307886,060700,购物服务;综合市场;综合市场,重庆市,重庆市,巴南区,,4.2
B0L1J78X3S,科大讯飞AI学习机专卖店(九龙坡京东超体店),杨家坪西郊路3号京东MALL二楼科大讯飞,18583285128,106.514336,29.507586,,,439358.0843647339,3264387.016892578,060306,购物服务;家电电子卖场;数码电子,重庆市,重庆市,九龙坡区,,3.8
B00178TVR8,立丹时尚街,杨家坪正街25号(杨家坪地铁站2号口步行210米),[],106.515625,29.509157,,,439483.9528537116,3264560.4175265385,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.4
B0LD9R6GFB,凯伦诗按摩椅(京东MALL九龙坡店),西郊路3号(京东MALL九龙坡店)1楼,13308367533;15923586055,106.514729,29.507742,,,439396.26812662825,3264404.0973825525,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.1
B0G0FR9Y8V,中国移动(杨家坪步行街营业厅),杨家坪正街25号(杨家坪地铁站5号口步行180米),[],106.515415,29.508885,,,439463.4374454501,3264530.388309397,060305|070603,购物服务;家电电子卖场;手机销售|生活服务;电讯营业厅;中国移动营业厅,重庆市,重庆市,九龙坡区,,4.4
B0K2T5W7M5,凯度电器(重庆杨家坪京东Mall旗舰店),西郊路3号京东mall四楼,15123099713;15523558982,106.514691,29.507787,,,439392.6118527311,3264409.103328838,060300,购物服务;家电电子卖场;家电电子卖场,重庆市,重庆市,九龙坡区,,4.0
B00170I5CA,凤梧超市(李家沱总店),李家沱南庭花园b栋,023-62863723;18375677315,106.544507,29.465586,,,442258.54309049895,3259717.9575236505,060705|060400,购物服务;综合市场;蔬菜市场|购物服务;超级市场;超市,重庆市,重庆市,巴南区,,4.0
B0017874R0,LOT POP乐派,杨家坪正升百老汇广场a座(杨家坪地铁站2号口步行200米),023-68657241,106.514789,29.508828,,,439402.73030825896,3264524.3984870184,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.5
B0JK7MN346,领达二手电器仓储交易中心,红光大道与红李大道交叉口东北340米,17774995108,106.529359,29.462856,,,440788.161021477,3259423.0721889166,060702,购物服务;综合市场;旧货市场,重庆市,重庆市,巴南区,,4.0
B0L2AU12K0,华硕电脑(杨家坪京东MALL店),西郊路3号京东MALL(杨家坪地铁站2号口旁),13389669080;18680722837,106.514347,29.507733,,,439359.238130456,3264403.299239493,060306,购物服务;家电电子卖场;数码电子,重庆市,重庆市,九龙坡区,,3.9
B0KR6RVI5R,蓝盒子(杨家坪京东MALL店),正升·百老汇广场(杨家坪地铁站2号口旁),17265195961,106.514255,29.50761,,,439350.2478853975,3264389.718402093,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0
B00178VTYR,以纯(重庆杨家坪京东MALL店),杨家坪西郊路3号1-1(杨家坪地铁站2号口步行150米),[],106.51522,29.508156,,,439444.1037725882,3264449.714221566,061101,购物服务;服装鞋帽皮具店;品牌服装店,重庆市,重庆市,九龙坡区,,4.1
B00170I3HA,龙湖重庆西城天街,杨家坪步行街珠江路48号,023-68126001,106.517462,29.51056,,,439662.83017518395,3264714.9201805885,060101,购物服务;商场;购物中心,重庆市,重庆市,九龙坡区,,4.7
B0IB9S5Q0E,晴海荟广场,西郊路2号附2号(杨家坪地铁站1号口旁),[],106.513494,29.508062,,,439276.7590434445,3264440.1985173686,060102,购物服务;商场;普通商场,重庆市,重庆市,九龙坡区,,4.5
B0K6HSDIWY,名创优品(李家沱商场重百店),李家沱林荫村18号重百李家沱商场F1-19号商铺,18423691090,106.541738,29.464532,,,441989.4527052203,3259602.5478559933,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,3.9
B0FFL7S9HL,半岛.陶乐街,李家沱街道汇南二路39一87号一楼公区面积,15683381140,106.520656,29.464267,,,439945.0993781395,3259583.8700778843,061000,购物服务;特色商业街;特色商业街,重庆市,重庆市,巴南区,,4.2
B0FFHJLJSA,客临便利店(保利观塘·泽园店),二塘路79号,13983892107;15310325360,106.559946,29.490743,,,443769.44102374406,3262497.8564643203,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,南岸区,,4.3
B0LUM40WEZ,ROG玩家国度(重庆京东MALL店),正升百老汇广场2楼(杨家坪地铁站2号口旁),18680722837,106.514275,29.507675,,,439352.2250938236,3264396.910187162,060306,购物服务;家电电子卖场;数码电子,重庆市,重庆市,九龙坡区,,3.5
B0ID0A3K6J,渝品惠特价小商品(重庆百年商场店),光彩商场东门旁,15923213561,106.542878,29.4649,,,442100.20070472383,3259642.755854088,060701,购物服务;综合市场;小商品市场,重庆市,重庆市,巴南区,,3.7
B0K0JCE9QV,三星授权专营店(杨家坪京东Mall店),西郊路3号京东Mall(杨家坪地铁站2号口旁),17830137528,106.514373,29.508025,,,439361.9321533221,3264435.640242782,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0
B0FFHP1GW1,华为授权体验店(西城天街),珠江路杨家坪西城天街1楼15-1号(华为授权体验店),023-68190788,106.517518,29.510022,,,439667.9386776093,3264655.278964072,060305,购物服务;家电电子卖场;手机销售,重庆市,重庆市,九龙坡区,,4.4
B0LBCCQ348,德龙咖啡机专柜(重庆京东电器超级体验店杨家坪店),西郊路3号重庆京东MALL二楼(杨家坪地铁站2号口旁),15223158060,106.514302,29.507802,,,439354.91771555576,3264410.968126278,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0
B0G3FZGUTT,九龙好吃街(立丹时尚街店),杨家坪正街25号负一层(杨家坪地铁站4号口步行100米),023-68665885,106.51598,29.509099,,,439518.32560042996,3264553.8062898885,061000|050000,购物服务;特色商业街;特色商业街|餐饮服务;餐饮相关场所;餐饮相关,重庆市,重庆市,九龙坡区,,4.5
B0FFH1GKZV,鲜丰水果(重庆杨家坪轻轨站店),西郊路2号晴海荟广场F1层(杨家坪地铁站1号口旁),13594372959,106.513445,29.507587,,,439271.72632263985,3264387.5925364103,060704,购物服务;综合市场;果品市场,重庆市,重庆市,九龙坡区,,4.1
B0KU47ZRQM,荣泰按摩椅(杨家坪京东MALL店),京东MALL一楼荣泰按摩椅(原大洋百货),13110151168,106.514832,29.50832,,,439406.5954238541,3264468.088016917,061200,购物服务;专卖店;专营店,重庆市,重庆市,九龙坡区,,4.2
B0K6KD30GW,你好格格零食李家沱渝都百货店(李家沱正街店),李家沱正街165号附6号,13635431532,106.543417,29.465077,,,442152.5645614131,3259662.1000365466,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,巴南区,,3.6
B0K3LC1NHD,九牧卫浴(杨家坪京东MALL),西郊路3号(杨家坪地铁站2号口步行90米),18523551322,106.514637,29.508023,,,439387.5185947934,3264435.2810396147,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.6
B00170AI7Z,新世纪百货(杨家坪店),西郊路2号附2号晴海荟购物广场负一层,023-86813602;023-89061349,106.513637,29.508372,,,439290.80397561536,3264474.472894636,060400,购物服务;超级市场;超市,重庆市,重庆市,九龙坡区,,4.5
B0HRLR38QC,七九七九商行(杨家坪步行商业区店),团结路杨家坪步行商业区(杨家坪横街),13368427979;19122968479,106.517425,29.509585,,,439658.6658509272,3264606.9061754206,061200,购物服务;专卖店;专营店,重庆市,重庆市,九龙坡区,,3.8
B0LGY785JB,Honeywell霍尼韦尔照明净水杨家坪京东Mall店,杨家坪京东mall4层,18183066391,106.514828,29.508314,,,439406.204160352,3264467.4252809556,060606,购物服务;家居建材市场;灯具瓷器市场,重庆市,重庆市,九龙坡区,,3.7
B0KGMSM5BH,美的智慧家(重庆西区天怡美装饰店),立丹百货(杨家坪横街)立丹时尚街,13060228933,106.515478,29.508833,,,439469.51259661553,3264524.5937519497,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.0
B001786SA9,宏瑞栗(杨家坪正街店),杨家坪正街西郊路1号1-6号、1-7号、1-8号,023-68416116,106.515118,29.50873,,,439434.55933689995,3264513.3684105156,060704|050000,购物服务;综合市场;果品市场|餐饮服务;餐饮相关场所;餐饮相关,重庆市,重庆市,九龙坡区,,4.4
B0017936H2,西西弗书店&矢量咖啡(重庆西城天街店),杨家坪珠江路48号2幢L馆-2F-14a、L馆-2F-17,023-68126665,106.517559,29.51005,,,439671.92903845344,3264658.3601894947,061205,购物服务;专卖店;书店,重庆市,重庆市,九龙坡区,,4.4
B0FFJO818U,中交西西荟,杨渡路639号中房,[],106.502968,29.494503,,,438248.3225212247,3262943.357801224,060102,购物服务;商场;普通商场,重庆市,重庆市,大渡口区,,4.1
B00178XBXC,宜佳宜超市(融汇大道店),李家沱街道融汇大道2号附1号,023-62865255,106.519774,29.46457,,,439859.7555036985,3259617.8983182632,060200,购物服务;便民商店/便利店;便民商店/便利店,重庆市,重庆市,巴南区,,4.0
B0FFJL3R4C,百果园(中房店),杨渡路671号,023-68916486,106.502978,29.493797,,,438248.8636471084,3262865.1254502125,060704,购物服务;综合市场;果品市场,重庆市,重庆市,大渡口区,,4.3
B0KB1SBA4O,361°(杨家坪步行商业区店),团结路4号附14号(杨家坪地铁站4号口步行90米),15215147864,106.517103,29.509651,,,439627.496343745,3264614.386283065,060900,购物服务;体育用品店;体育用品店,重庆市,重庆市,九龙坡区,,3.8
B0LRSM3LAW,追觅DREAME重庆京东MALL体验店(大洋百货重庆店),西郊路大洋100货1单元(杨家坪地铁站2号口步行110米),[],106.514825,29.508275,,,439405.8901665361,3264463.105515796,060000,购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,3.7
B0GUMH7388,蓝光每日鲜生活超市(蓝光林肯公园店),龙洲大道2999号蓝光林肯公园3期附20、21、22号,18983254524,106.559926,29.483498,,,443763.5014775206,3261695.1023344113,060400,购物服务;超级市场;超市,重庆市,重庆市,巴南区,,4.3
B0HANSML1L,馨嘉布艺,西郊路博浪购物城五期二段125号,13399852415,106.513428,29.507464,,,439270.00521340204,3264373.9726079535,060605,购物服务;家居建材市场;布艺市场,重庆市,重庆市,九龙坡区,,3.4
B0G26DKSB7,乾含大药房,广厦城一期西南3门西100米,[],106.53119,29.490758,,,440981.8711993341,3262513.7565565514,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0G26ULYXP,一心堂(广厦城巢上二期店),广厦城一期西南门西南60米,023-68525002,106.529628,29.491181,,,440830.6980676965,3262561.419279166,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0JBPM7KF3,万和医药(九龙坡龙江路三店),广厦城6号附59号,023-68519253,106.529523,29.491124,,,440820.48636865173,3262555.1569056325,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0KDOAOGIG,厚谊大药房,广厦城一期6号院西南门旁,[],106.530087,29.491667,,,440875.4751725013,3262615.0361830373,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0LRTDA632,全发大药房(龙江路店),广厦城6号1幢附3号,[],106.529914,29.492376,,,440859.11668773706,3262693.6833067564,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFKJOST4,汪氏蜜蜂园,九龙小学东南2门东70米,15023041246,106.530139,29.492544,,,440881.0252019236,3262712.183864432,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,3.5
B001786TW3,志豪大药房,九龙小学东南2门东南60米,[],106.529907,29.492456,,,440858.48459536093,3262702.551092618,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0KAKUOYC7,真善美药房(九龙花园店),永盛超市出入口旁,[],106.526726,29.49073,,,440549.11843688757,3262512.9261188735,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0G1PULI6C,康之堂大药房,美食街九龙三村30号附25号,18696650602,106.527411,29.491981,,,440616.2514305032,3262651.19078117,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFFE1ITE,健之佳健康药房(广厦城店),广厦城2号附11号,023-68069544;15119415180,106.530324,29.49343,,,440899.47295239044,3262810.261232769,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0G064LYB8,万和医药连锁(龙江路二店),广厦城一期北区西门西南50米,023-68450067,106.530433,29.493558,,,440910.1133339505,3262824.388648063,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0LASS1GM0,锦哲医疗器械,九龙民间文化美食街与高进路交叉口西200米,[],106.526533,29.492378,,,440531.37173911283,3262695.627867788,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0KKSXFEZE,红蓝光健康之家,九龙民间文化美食街与高进路交叉口西220米,[],106.526289,29.492229,,,440507.631889359,3262679.2429473572,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0L3C6II94,文山三七专卖店,九龙民间文化美食街与高进路交叉口西280米,[],106.525625,29.492425,,,440443.37985054,3262701.299942533,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0H6RU7WN6,民利药房,黄桷坪铁路新村7号附2号,19946815931,106.538847,29.493102,,,441725.4755439931,3262769.619684053,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0KRN9GL1T,田老幺大药房,黄桷坪街道新市场官家林199号2栋负1层9号,023-68476078,106.538539,29.494271,,,441696.2884715218,3262899.3024130696,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFIIN138,鑫斛药庄(黄桷坪店),黄桷坪新建路2号附5号,023-67634446;18523556051,106.542467,29.490819,,,442075.08799273905,3262514.849802341,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B00170I5J0,万和医药连锁(黄桷坪一店),搬运西村1号附3号(四川美术学院地铁站4号口步行150米),023-68506402;023-68516179,106.542551,29.490698,,,442083.16203994467,3262501.4008709146,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B00170I4O5,和平药房(黄桷坪店),新建路2号附8号(四川美术学院地铁站4号口步行130米),023-81157240;13617633629,106.54273,29.490544,,,442100.42656604166,3262484.248191208,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0LUBZFVEM,康远本草健康之家,星河名居西南2门旁(滩子口地铁站2A口步行410米),[],106.527471,29.497262,,,440625.1478322292,3263236.310380209,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0FFGWP1S4,桐君阁大药房(黄桷坪正街店),新建路2号附9号(邮局对面),023-86182826;023-86182879;13220300858,106.5427,29.490571,,,442097.5337430649,3262487.2547890795,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0HKHAB70S,无忧大药房,黄桷坪新建路2栋12号,[],106.542609,29.490487,,,442088.6644991172,3262477.992640867,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFL8GHLQ,海通大药房(田永雄店),新建路3幢28号,023-68687573,106.542983,29.490254,,,442124.7873568537,3262451.989572995,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0K3X55M6H,重庆御通大药房,新建路3栋28号(四川美术学院地铁站4号口步行90米),023-68687573,106.542983,29.490253,,,442124.7867884568,3262451.878770312,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B001786S64,健之佳健康药房(滩子口店),滩子口72号第1层门面1号2号,023-67510353;023-68437055,106.526298,29.497872,,,440511.8019328322,3263304.4993279427,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFGCEXSD,鑫斛药庄(滩子口店),重庆市九龙坡区黄桷坪滩子口71号附5号(滩子口地铁站2A口步行250米),023-68085664;17784295342,106.526272,29.498375,,,440509.57566902164,3263360.246524684,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0FFKSA7TI,万和医药(九龙坡龙江路店),龙江路71号附6号(滩子口地铁站2A口步行250米),023-68439961,106.526254,29.498376,,,440507.8314787098,3263360.3665310233,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0G1T6SS17,真善美药房(龙吟路店),龙隐花苑东北门东南50米,[],106.544323,29.490471,,,442254.80935874797,3262475.368143168,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0H3JZ2RAR,乐泰亮甲(滩子口店),龙江路田野小区(滩子口地铁站2A口步行330米),15683440933,106.524943,29.498199,,,440380.65003593697,3263341.4254351687,090602,医疗保健服务;医药保健销售店;医疗保健用品,重庆市,重庆市,九龙坡区,,[]
B0KAO537X9,臻萍大药房,龙吟路与龙吟支路交叉口东南180米,[],106.543576,29.492848,,,442183.74550130934,3262739.117029012,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
B0LDYAI3VQ,和平新健康药房(九龙坡店),锦龙路177号,[],106.518025,29.495453,,,439708.4470498788,3263040.72492567,090601,医疗保健服务;医药保健销售店;药房,重庆市,重庆市,九龙坡区,,[]
