id,名称,地址,电话,经度_GCJ02,纬度_GCJ02,经度_WGS84,纬度_WGS84,Center_X,Center_Y,类型代码,类型名称,省份,城市,区域,营业时间,评分,人口密度,cluster_label,cluster_probability
B0G3ZMQ126,重庆艺口童声少儿语言培训中心,龙江路与余堡路交叉口东北280米,[],106.5314,29.493864,,,441004.0282297503,3262857.803698444,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.0,70.83785,-1,0.0
B0FFH7ZS0G,诺亚儿童之家,九龙镇滩子口广厦城A组团9栋附2号-4号,18623315128;18680701534,106.531205,29.494343,,,440985.40334143344,3262910.9771480733,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.1,70.83785,-1,0.0
B0I17PKJUO,玲悦少儿舞蹈,龙江路与余堡路交叉口东北320米,[],106.531425,29.494225,,,441006.6608229508,3262897.790859444,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,2.4,70.83785,-1,0.0
B0LBKHO1BW,卿卿舞蹈工作室,重庆市重庆市九龙坡区,[],106.525192,29.492664,,,440401.5457722421,3262728.003509943,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.6,78.42813,-1,0.0
B0FFG6UVN0,重庆十方艺术中心,官家林190号(黄桷坪地铁站4号口步行300米),[],106.537297,29.494072,,,441575.7800898118,3262877.875571075,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.4,124.994415,9,1.0
B0G3C78KXX,吾善艺术,黄桷坪新市场铁路二村122号,13647621320,106.539387,29.492728,,,441777.6075559196,3262727.9091630923,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.3,119.78406,9,1.0
B0FFI8SJZ9,国闻爱尚少儿艺术中心黄桷坪校区,黄桷坪杨九路立信小区3单元2-4层,[],106.539914,29.492543,,,441828.5877509088,3262707.147109611,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.9,102.9508,9,1.0
B0L12CU36X,优师学堂,重庆铁路小学西门西北90米,[],106.539914,29.492543,,,441828.5877509088,3262707.147109611,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.4,102.9508,9,1.0
B0LDVR6P4R,青童社文创(文具便利店),黄桷坪街2号附9号(四川美术学院地铁站4号口步行260米),18725603957,106.54133,29.489863,,,441964.32347579615,3262409.488862996,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.0,104.92674,9,1.0
B0FFK9CBY6,碧怡艺,邮电路与新建路交叉口西南80米,[],106.541863,29.490022,,,442016.08298403374,3262426.840826104,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,2.3,96.16791,9,1.0
B0K2GSNU4O,龙行艺术(黄桷坪美院校区),黄桷坪正街3号2楼(四川美术学院地铁站4号口步行180米),19146098207,106.542162,29.490097,,,442045.1106545992,3262435.0020995326,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.3,96.16791,9,1.0
B0FFL90CJS,芸晖艺术教育黄桷坪校区,黄桷坪当代艺术交易中心51-54号,18883779329,106.542473,29.490226,,,442075.3322764684,3262449.140819619,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.5,98.06458,9,1.0
B00179458V,鲁轩美术培训学校(黄桷坪总部校区),黄桷坪正街5号附10号(四川美术学院地铁站4号口旁),15826287260;15923147511,106.542999,29.48941,,,442125.8586811687,3262358.4641586933,141400|060000,科教文化服务;培训机构;培训机构|购物服务;购物相关场所;购物相关场所,重庆市,重庆市,九龙坡区,,4.5,92.80105,9,1.0
B0IG2D7S9X,重庆半岛美术艺术中心,黄桷坪正街90号(四川美术学院地铁站4号口步行180米),[],106.542969,29.48817,,,442122.2456750381,3262221.083780462,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.4,132.2433,-1,0.0
B0FFJRCCKA,炎煌美术学校,搬运西村黄桷花园7号楼2楼966,023-86181903;18523023809,106.543407,29.488731,,,442165.0246753873,3262283.0263411696,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.3,92.80105,9,1.0
B0JBRHMFNG,重庆乾元书画院,四川美院地鉄站黄桷坪街8号附10号,13983277319,106.543472,29.488876,,,442171.4081839076,3262299.060428364,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.7,92.80105,9,1.0
B0K6GGSNBD,宇山绘画工作室,黄桷坪志龙观江岭6号门面,[],106.534475,29.497975,,,441304.4773393138,3263311.759287397,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.8,110.262375,-1,0.0
B0L3AZQQXQ,靜學齋,新建路与邮电路交叉口东南240米,18883258805,106.543875,29.488725,,,442210.3896371322,3262282.12906154,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.4,398.625,0,1.0
B0LUU7PD00,小猿学习机、学练机(九龙坡区滩子口五洲书店一楼),九凤大道与杨家坪正街交叉口东南120米,[],106.523396,29.498341,,,440230.7794280176,3263357.953136354,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,2.9,78.989784,8,1.0
B0FFG9W11Z,中国铁路成都局集团有限公司党校(培训基地)重庆培训部,黄桷坪铁路2村228号,[],106.547047,29.492355,,,442519.9355638064,3262682.7718833773,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.5,462.62503,0,0.830367066741758
B0JUFSN94B,重庆市聚力大美艺术培训学校,京渝国际文创园5栋2楼,[],106.525741,29.501318,,,440459.8264313722,3263686.611434869,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.4,83.76319,8,0.8179156778606632
B0L0H7RGGD,昂扬速才高考学校(九龙坡校区),天兴路41号,[],106.526358,29.501582,,,440519.7859948014,3263715.547838726,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.1,97.20353,8,0.6713142266736543
B0GDJR63ZI,恩桥创美艺术培训,滩子口京渝国际文创园5号楼一楼,13568917942;17726487784,106.526346,29.501661,,,440518.66901934857,3263724.307414464,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.8,97.20353,8,0.6701990357159868
B0FFLNQ0RD,学智堂高考培训学校(重庆校区),滩子口京渝国际文创园10号楼,15696666007,106.527537,29.502669,,,440634.6992016327,3263835.3885576483,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.8,82.986046,8,0.6374094684532837
B0JAXA5NPD,艺超梵艺术培训学校,杨家坪天兴路49号,[],106.523325,29.501179,,,440225.56397869857,3263672.448660498,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.5,100.41903,-1,0.0
B0IGJHOTP8,艺超梵艺术培训学校,杨家坪天兴路49号,[],106.523325,29.501115,,,440225.5263906781,3263665.357263959,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.9,100.92219,-1,0.0
B0IDNUJHFU,CAC艺术创造营,京渝文创园3号楼(滩子口地铁站1号口步行470米),18215586853,106.526741,29.502062,,,440557.1901082546,3263768.5375519064,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.6,96.983635,8,0.649587219350761
B0LDVC6BBP,恩可回声,滩子口正街与龙吟路交叉口西北300米,[],106.526125,29.502125,,,440497.51903584827,3263775.833040589,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,2.9,77.35846,8,0.8190732106743415
B0LKFMSGDT,睿智堂,天兴路与天宝路交叉口东南280米,[],106.52759,29.50268,,,440639.8427926989,3263836.580347444,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,1.4,82.986046,8,0.6349338234523358
B0FFKC3JJH,欧歌艺术(融汇江山校),李家沱融汇半岛五期D区,13896012764;15320537622,106.521236,29.474595,,,440007.41909212334,3260727.9401247497,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.4,63.91632,3,0.2923407529741706
B0LDGZ5LCQ,开心果少儿中心,巴滨路与峡谷路交叉口东南240米,[],106.522238,29.473906,,,440104.1625825495,3260651.081266164,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.3,70.2403,3,0.34260076922005495
B0KR2HL27F,辰予音乐,融汇半岛汇北路251号附6号,15310926380,106.514713,29.476455,,,439376.0906834803,3260937.4117719643,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.6,29.465887,3,0.6393458886280878
B0J24CZ6TM,华威托育园,汇祥支路99号附1号,15023323235,106.519621,29.47128,,,439848.880444076,3260361.4625305734,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.6,24.051691,3,0.3739843373744788
B0FFKXH0E2,筝乐阁古筝吉他琵琶贝斯培训(融汇校区),融汇半岛五园湾A区西南门西220米,18723442146,106.514791,29.473644,,,439381.98057894007,3260625.904676488,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.1,23.42592,3,0.9066745916843404
B0FFM78FL6,海顿贝壳舞蹈,汇北路239号附16号2-6,15823384923;17300218529,106.512477,29.47612,,,439159.103891536,3260901.459163239,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.8,28.035915,3,0.9019927448388222
B0KRMM1T6I,川美黑白灰美术(九龙坡印象汇店),杨家坪西路三村2号九龙坡印象汇F3,[],106.512271,29.499719,,,439153.2342023518,3263516.4061956094,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.3,79.61806,10,1.0
B0L2BLM56W,博学文创,融汇半岛五园湾A区西南门西220米,[],106.514775,29.473575,,,439380.3882381221,3260618.267618929,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,2.5,23.42592,3,0.9391076202086212
B0LBLCOX0X,渝梦艺术星工场,融汇大道与汇滨二路交叉口东南60米,[],106.514325,29.473475,,,439336.6986561323,3260607.42170043,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.9,25.516766,3,0.9288896491323786
B001798TZ3,重庆电视台天之歌艺术学校,杨家坪直港大道22号天鹅花园B栋,[],106.523875,29.507275,,,440282.4524934055,3264347.6220036894,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.6,43.396725,-1,0.0
B0L22AZPE9,王知之·包间·自习室(印象汇店),杨家坪西郊三村2号重庆九龙坡印象汇,18581058847,106.512647,29.500996,,,439190.44314481405,3263657.7052713875,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.1,72.46021,10,0.97268852305063
B0J6MZFP2Z,重庆钢琴博物馆艺术培训中心,直港大道22号天鹅花园重庆钢琴博物馆总部,13983229727,106.523798,29.507445,,,440275.0891714232,3264366.4980752226,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.9,43.396725,-1,0.0
B0JRU94JNC,重庆天子之歌钢琴艺术培训学校,南北大道辅路与直港大道交叉口南140米,[],106.523698,29.507215,,,440265.2618136586,3264341.064695437,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.4,43.396725,-1,0.0
B0L0JOHF9H,七彩鹿美术·书法(九龙坡印象汇店),杨家坪西郊三村2号重庆九龙坡印象汇,[],106.512315,29.50002,,,439157.6790875083,3263549.7349398704,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,2.1,79.61806,10,1.0
B0LR3UCR9I,普洛编程考级竞赛中心(九龙坡印象汇店),杨家坪西郊三村2号九龙坡印象汇03-18,[],106.512287,29.500436,,,439155.2137222674,3263595.843703651,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.3,72.46021,10,1.0
B0HRPH4V2W,艺之家儿童艺术基地,融汇大道287号,15823193322,106.513642,29.472884,,,439270.1256284436,3260542.293312515,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.2,24.429535,3,0.992652588005064
B0HRBRX6RV,壹心壹素质成长中心(融汇校区),融汇半岛·玫瑰公馆1号门北70米,[],106.513517,29.472963,,,439258.0531827686,3260551.11192493,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.1,24.429535,3,0.992652588005064
B0FFKSGRGK,重庆麒麟国际象棋学校,西子路3栋(动物园地铁站2号口步行370米),15826003095,106.512449,29.501275,,,439171.4178411196,3263688.7228662604,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.2,79.96712,10,1.0
B001794483,倍思亲(李家沱店),李家沱马王坪正街18号附24号,13635408422;15923576890,106.537939,29.467027,,,441622.51543587126,3259880.897769375,050800|141400,餐饮服务;糕饼店;糕饼店|科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.8,69.79182,4,1.0
B001786UD0,泰迪英语,李家沱马王坪正街三角碑公交站旁2层,023-62859097,106.53292,29.465981,,,441135.2606024486,3259767.5246625594,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.3,34.180645,4,0.7076631794643544
B0KKLC68UT,宏武功夫会馆,博文二路75号-7号2-3拾光公馆二楼,17830004024,106.515313,29.470892,,,439430.9555731263,3260320.704063072,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.6,20.934141,3,1.0
B0K6RRBKC9,艺舞易拾,融汇拾光公馆,18896195308,106.515309,29.470928,,,439430.58913837606,3260324.695039319,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.7,20.934141,3,1.0
B0IBUDRKEG,乐载艺术(融汇半岛校区),博文二路75号附7号2-1至2-7,13668039397;18896195308,106.515274,29.470699,,,439427.0594799523,3260299.3394352607,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.5,20.934141,3,1.0
B0FFKM5M71,最童画艺术中心(二塘校区),南坪镇南滨西路33号万科金域学府万科生活汇商业,15998980005;17782333587,106.556301,29.491508,,,443416.523837163,3262584.3870588928,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,南岸区,,4.0,98.674065,1,0.8674142656604377
B0FFGW4RPI,诚信培训学校,马王坪正街17号立丹大厦F2层,18908314898,106.538841,29.466222,,,441709.51445725,3259791.250110593,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.1,63.197723,4,1.0
B0GRXU9IEM,悦耳琴行(立丹大厦店),博雅商城北门东50米,13883359559,106.539178,29.46621,,,441742.18393400655,3259789.751868705,141400|061200,科教文化服务;培训机构;培训机构|购物服务;专卖店;专营店,重庆市,重庆市,巴南区,,3.8,56.309082,4,1.0
B0IDMMXAOW,吉美艺术培训,杨家坪直港大道18号附13号,[],106.522434,29.508849,,,440143.71171735896,3264522.766881508,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.8,63.820816,7,1.0
B0JR3K4182,月儿舞韵工作室(重庆中迪广场店),杨家坪正街68号重庆中迪广场F2层,[],106.516151,29.505818,,,439532.9494562123,3264190.171912639,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.5,71.66764,14,0.4321360464626772
B0L39LT0I3,重庆岐黄传金教育咨询有限公司,杨家坪街道杨正街68号4幢18-3号,15523464499,106.515855,29.505868,,,439504.2893996644,3264195.865972446,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.4,80.312355,14,1.0
B0GU4AR784,亚米棉花糖成长中心(李家沱校区),汇宾一路252号,023-68674810,106.511657,29.473098,,,439077.7952642952,3260567.0419807844,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.6,22.8886,3,0.992652588005064
B0KUYSULBH,小马书院(李家沱融汇半岛校区),融汇大道398号2-10,13012313186,106.514828,29.470294,,,439383.5751291956,3260254.69642818,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.1,15.932533,3,0.9298725146037975
B0KKJ4XKMN,九龙琴行,直港大道与天宝路交叉口东80米,[],106.522638,29.509204,,,440163.6925827345,3264561.997059245,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.8,59.934536,7,1.0
B0J1NRKMMF,麒林鹿街舞,融汇大道398号2-72-8,17754918026,106.514488,29.470271,,,439350.5954567813,3260252.3249908425,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.4,24.597052,3,1.0
B0LKYB2Z1Z,格调花道花艺(重庆中迪广场店),杨家坪正街68号重庆中迪广场F1层,[],106.516025,29.506275,,,439521.0085346716,3264240.874491032,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,2.1,80.312355,14,1.0
B0IU2ZN6C0,小蜡笔艺术(融汇半岛校区),汇滨一路242号,13635304599,106.51095,29.4731,,,439009.24847074377,3260567.6336883786,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.2,18.522415,3,0.9285625978305332
B0K12Z66X2,瀚语少年演讲口才学院(巴南校区),汇宾一路232号,17320321993,106.510742,29.47293,,,438988.9798013617,3260548.90618534,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.3,18.522415,3,0.8826728962067182
B0KDJA1LYH,益加一伴学自习室,西郊路19号附12号3栋25一14,17754946581,106.515512,29.506468,,,439471.40106882073,3264262.526341981,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.9,80.312355,14,1.0
B0KRC7AOFS,点画卿·黑林错觉成人画室,杨家坪街道杨家坪正街68号重庆中迪广场3栋26楼2608,16623368229,106.515484,29.506471,,,439468.6889723394,3264262.873321644,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.1,80.312355,14,1.0
B0L0GZ2J5R,童话现代音乐学院(杨家坪校区),杨家坪街道中迪广场3栋2215,15826188292,106.515512,29.506468,,,439471.40106882073,3264262.526341981,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.9,80.312355,14,1.0
B0FFJ3YQU1,心田花开学校(杨家坪校区),西郊路17号四季花园二层(中信银行附近),15320222693,106.513513,29.50602,,,439277.3819775371,3264213.9283115235,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.8,81.35448,-1,0.0
B0HR47XUKN,道博跆拳道培训中心,马王坪正街12号东南亚商厦F1层,[],106.540779,29.465774,,,441897.1722251452,3259740.6423138906,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.1,66.72234,4,1.0
B0FFLP6BNR,七盒子教育(蒙氏早教中心+数学思维),融汇大道8号附38号(博文二路113号),19102395941,106.512438,29.471211,,,439152.3911902915,3260357.548907159,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.8,23.45963,3,0.8419972084365208
B0FFHJ1ABF,惊尘学校(融汇校区),李家沱融汇半岛美邻小镇3层,023-62561122,106.515197,29.468631,,,439418.36431223433,3260070.239628119,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.2,26.356256,3,1.0
B0K11APQJQ,南西教育(融汇校区),融汇大道与汇安路交叉口北220米,4000282823,106.514676,29.468655,,,439367.8622458577,3260073.170023868,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.3,22.078716,3,1.0
B001796GQ1,三中英才(巴南李家沱校区),李家沱街道办事处马王坪正街都和广场2楼,19122305334,106.541004,29.46513,,,441918.6218832575,3259669.173413889,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.4,63.70244,4,1.0
B0KGA9TZHK,一角艺术油画空间,民主三村5幢2单元1-4,17830487033,106.522253,29.509992,,,440126.8414748377,3264649.5081170066,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.1,92.675385,-1,0.0
B0HBX7RIQW,重庆行远教育,杨家坪中迪大厦2栋17-19,15320202120,106.515514,29.506913,,,439471.8596279148,3264311.8327462734,141400|170200,科教文化服务;培训机构;培训机构|公司企业;公司;公司,重庆市,重庆市,九龙坡区,,[],80.312355,14,1.0
B0HALC7B23,音乐盒空中瑜伽舞蹈,中迪广场3栋12-15(杨家坪地铁站7号口步行70米),15215176385,106.515537,29.506934,,,439474.1013692335,3264314.1476467946,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,2.7,80.312355,14,1.0
B0KRS9K6NP,大帝艺术李家沱校区,都和广场对面邮政上方2层,[],106.542424,29.465936,,,442056.7681663876,3259757.772785717,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.1,52.587914,4,0.8626004887166091
B0FFKSKUPL,优杭优教(杨家坪校区),725县道杨家坪四季花园三楼,18996482398,106.513944,29.5066,,,439319.5024324408,3264277.9692948824,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.4,66.16803,13,1.0
B0LKUHYSQ4,左耳朵艺术,博文二路与融汇大道交叉口西南160米,[],106.512865,29.470384,,,439193.2987407008,3260265.6920478065,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,1.9,28.719608,3,0.6289877813229504
B0LDM78NB7,大知书法工作室,复兴路与高进支路交叉口东60米,13193280497,106.51523,29.507091,,,439444.4391728261,3264331.7035376765,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.4,63.559227,13,1.0
B0LK4CX8RU,斐秀神农瑜伽普拉提培训中心,马王坪正街与林荫路交叉口北40米,[],106.542425,29.466025,,,442056.9157255429,3259767.633691865,080111|141400,体育休闲服务;运动场馆;健身中心|科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,2.4,52.587914,4,0.8626004887166091
B0G107HDCW,学智堂(九滨路校区),九滨路3号1-1室,15310997156,106.530049,29.511948,,,440883.5731599052,3264862.251326512,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.4,199.90024,-1,0.0
B0HRPO8L65,惊尘学校(李家沱校区),都和广场重百 4 楼,[],106.541829,29.465494,,,441998.82385552354,3259709.0943288333,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.9,63.70244,4,0.7532254147655385
B0KKDHW803,墨竹轩书院,融汇大道207附负1-5,15086847009,106.514667,29.468684,,,439367.0068566792,3260076.387985805,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.2,22.078716,3,1.0
B0J377QUK2,海乐艺术培训中心,融汇大道与汇安路交叉口东北200米,[],106.515152,29.468376,,,439413.8495000343,3260042.008368918,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.1,26.356256,3,1.0
B0FFK6KW4T,鼎坚跆拳道品格教育,融汇大道207号附负1-1美邻小镇一楼,15736242756,106.514677,29.468685,,,439367.97705470567,3260076.493582148,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.7,22.078716,3,1.0
B0LB9ZXQDQ,JM舞蹈,李家沱马王坪正街2号商户附10号(都和广场对面邮政银行旁二楼),18875009665,106.542657,29.465808,,,442079.2877268232,3259743.474200281,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.2,52.587914,4,0.8626004887166091
B0L2Y7WENF,乐学帮教育,李家沱正街22号,[],106.542416,29.465987,,,442056.0214590101,3259763.427682362,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,2.7,52.587914,4,0.8626004887166091
B0LUBCJB89,重庆乐德教育,中迪广场3栋12-13(杨家坪地铁站7号口步行130米),023-68163899;17830850554,106.515275,29.507225,,,439448.88048310665,3264346.5277487,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,3.3,63.559227,13,1.0
B0H0LSFDXI,融智儿童康复中心,杨家坪横街33号团结大厦2楼,17783096415;17783096955,106.518697,29.509479,,,439781.8870461272,3264594.501812296,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.5,101.507576,12,0.627087890866254
B0JAXB2U5O,甜蜜蜜国际早教·托育园(巴南校区),融汇大道与汇安路交叉口北240米,[],106.51434,29.468929,,,439335.4466775974,3260103.704923187,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.7,19.172556,3,1.0
B0FFJUGHXP,红黄蓝亲子园(广场路店),融汇大道与汇安路交叉口东北200米,[],106.515177,29.468363,,,439416.2657868328,3260040.554929475,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.7,26.356256,3,1.0
B0GURHOOOC,鲁轩美术(九龙滨江校区),九滨路3号1-1,4000231987,106.530406,29.512365,,,440918.4154101906,3264908.274845502,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.5,199.90024,-1,0.0
B0FFKEUXPN,爱艺私塾艺术培训(暂停营业),李家沱正街162号附4号李家沱百年广场,023-62559828,106.542251,29.465944,,,442039.99817509577,3259758.7452826537,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,2.5,52.587914,4,0.8626004887166091
B0G1SC97M6,钰浩学校总校,博文二路145号,023-62333838,106.510925,29.471325,,,439005.7620764455,3260370.971937824,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,4.3,22.744684,3,0.860506313416792
B0LBRSGVVD,渝诚优才(杨家坪校区),西郊支路2号(杨家坪地铁站1号口步行270米),18580862211;18580877777,106.512304,29.505859,,,439160.1036600118,3264196.720696892,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.5,111.74815,11,1.0
B0G0XNUUSA,跃翔教育,杨家坪街道西郊支路3号附19号跃翔教育,023-81689798,106.511121,29.504833,,,439044.8268640049,3264083.655842172,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.2,99.33607,11,0.957912204407423
B0FFGROI6N,惊尘艺术培训中心,都和广场重百4楼,023-62850697;023-62850698,106.54101,29.464946,,,441919.0988152712,3259648.782801023,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.8,49.378086,4,0.8626004887166091
B0L1RAAFXE,讯飞英语通AI智习体验馆(巴南店),融汇大道207号2-2,023-66434154;17323965606,106.514307,29.468243,,,439331.8386186193,3260027.7115075174,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.8,22.078716,3,1.0
B0J0YUROOA,乐贝机器人编程中心(巴南融汇校区),融汇半岛美邻小镇二楼,13368000057,106.514454,29.468446,,,439346.2126627096,3260050.1278734133,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.3,22.078716,3,1.0
B0LGGX2MKQ,宇辉托管中心,融汇大道与汇安路交叉口东240米,[],106.516525,29.467375,,,439546.38261886674,3259930.381484214,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,1.8,27.173452,3,0.8700088744411045
B0GRL5MRQH,英豪教育·小初高辅导(杨家坪步行街校区),杨家坪团结路6号,15723192920,106.517894,29.50968,,,439704.1782582418,3264617.1892685154,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,4.6,105.07856,12,1.0
B0LD06BKPR,孩子托管,中建龙玺台西区东门旁,[],106.504647,29.494223,,,438410.9083948784,3262911.4431066755,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,九龙坡区,,2.2,47.773506,-1,0.0
B0LGD7GD1C,优路托管中心,融汇大道与汇安路交叉口东240米,[],106.516416,29.467256,,,439535.7432122434,3259917.252559916,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.6,27.173452,3,0.875595232939114
B0FFKQ20LP,悦耳琴行,融汇大道3号附47号,13508393933,106.516325,29.467125,,,439526.8419725845,3259902.784668042,141400,科教文化服务;培训机构;培训机构,重庆市,重庆市,巴南区,,3.7,25.508684,3,0.8643767789182029
